episode,reward,length,epsilon,pellets,win
196,1078.2000000000098,276,1.0,67,0
197,1766.7000000000198,586,1.0,105,0
198,2267.7499999999905,345,1.0,126,0
199,2360.849999999962,963,1.0,127,0
200,4002.8499999999103,963,1.0,209,0
201,1943.9500000000096,301,1.0,109,0
202,823.7500000000016,145,1.0,53,0
203,1407.5000000000143,410,1.0,84,0
204,1400.5000000000073,250,1.0,82,0
205,3002.849999999978,963,1.0,158,0
206,1045.3000000000036,194,1.0,64,0
207,1414.1500000000185,517,1.0,86,0
208,3296.8499999998944,963,1.0,174,0
209,2645.799999999985,564,1.0,147,0
210,3398.8499999999144,963,1.0,178,0
211,2138.0999999999985,278,1.0,120,0
212,2753.249999999998,595,1.0,153,0
213,1229.150000000008,237,1.0,73,0
214,1419.2000000000069,216,1.0,83,0
215,4045.8499999999276,963,1.0,212,0
216,882.4500000000078,291,1.0,57,0
217,2517.899999999948,662,1.0,142,0
218,1831.3000000000334,854,1.0,111,0
219,2268.25,515,1.0,127,0
220,425.4499999999999,71,1.0,32,0
221,2947.699999999995,806,1.0,164,0
222,1083.050000000012,339,1.0,68,0
223,2496.449999999991,631,1.0,141,0
224,2068.8500000000386,963,1.0,112,0
225,1816.7500000000193,485,1.0,106,0
226,2016.850000000036,963,1.0,109,0
227,1016.1000000000058,218,1.0,62,0
228,2728.8500000000186,963,1.0,146,0
229,3663.849999999884,963,1.0,193,0
230,3135.850000000003,963,1.0,166,0
231,2333.8500000000017,963,1.0,126,0
232,3183.8499999998903,963,1.0,169,0
233,2208.849999999976,583,1.0,125,0
234,1178.2500000000066,215,1.0,71,0
235,4157.849999999907,963,1.0,216,0
236,2910.849999999967,963,1.0,155,0
237,1938.8500000000402,963,1.0,106,0
238,3484.8499999999235,963,1.0,184,0
239,1556.7500000000095,285,1.0,90,0
240,274.69999999999925,86,1.0,25,0
241,3131.8499999999367,963,1.0,165,0
242,1544.7500000000205,545,1.0,93,0
243,3193.8499999999044,963,1.0,169,0
244,2111.1999999999134,956,1.0,125,0
245,2654.9499999999643,941,1.0,151,0
246,961.7000000000137,366,1.0,62,0
247,2494.899999999991,482,1.0,139,0
248,1530.4000000000085,252,1.0,89,0
249,2542.850000000008,963,1.0,137,0
250,503.2500000000104,295,1.0,38,0
251,1978.7999999999972,484,1.0,114,0
252,3489.849999999969,963,1.0,184,0
253,485.00000000000017,100,1.0,35,0
254,2425.84999999992,963,1.0,131,0
255,1508.350000000012,333,1.0,89,0
256,1941.4000000000121,392,1.0,110,0
257,1357.65000000001,367,1.0,81,0
258,2567.8499999999276,963,1.0,137,0
259,2010.4999999999939,570,1.0,116,0
260,2215.8500000000013,663,1.0,127,0
261,1142.9500000000062,201,1.0,69,0
262,2576.8500000000254,963,1.0,138,0
263,2029.9500000000014,361,1.0,115,0
264,1882.7000000000096,626,1.0,111,0
265,2578.79999999998,704,1.0,146,0
266,3904.8499999999117,963,1.0,204,0
267,1509.4000000000242,632,1.0,91,0
268,1140.2000000000046,216,1.0,69,0
269,3121.8499999999685,963,1.0,165,0
270,398.3000000000001,74,1.0,31,0
271,2075.8499999999794,963,1.0,113,0
272,3241.9499999999816,861,1.0,181,0
273,1293.2000000000087,256,1.0,77,0
274,2469.299999999961,594,1.0,139,0
275,2650.5499999999724,649,1.0,149,0
276,3436.8499999999353,963,1.0,181,0
277,599.5500000000022,109,1.0,41,0
278,2133.999999999999,340,1.0,120,0
279,895.0000000000025,200,1.0,57,0
280,1339.6500000000071,247,1.0,79,0
281,784.5500000000061,189,1.0,51,0
282,1899.1000000000101,338,1.0,108,0
283,2672.8999999999546,682,1.0,151,0
284,3252.849999999941,963,1.0,173,0
285,3041.99999999993,960,1.0,170,0
286,716.1500000000015,237,1.0,48,0
287,1812.950000000023,621,1.0,107,0
288,2052.649999999996,587,1.0,119,0
289,2343.8500000000363,963,1.0,126,0
290,1859.4000000000185,532,1.0,108,0
291,2165.849999999969,963,1.0,118,0
292,2026.8500000000042,963,1.0,112,0
293,2583.850000000006,963,1.0,138,0
294,4087.8499999999112,963,1.0,214,0
295,2116.650000000032,907,1.0,124,0
296,2216.8499999999995,963,1.0,120,0
297,1278.8500000000172,503,1.0,78,0
298,2069.14999999999,517,1.0,118,0
299,1085.5000000000055,230,1.0,66,0
300,2585.0999999998958,958,1.0,148,0
301,3100.0499999999397,819,1.0,173,0
302,1458.1500000000242,617,1.0,89,0
303,2863.8499999999326,963,1.0,153,0
304,4261.8499999998885,963,1.0,223,0
305,1255.2000000000123,376,1.0,76,0
306,1760.2500000000207,555,1.0,102,0
307,1816.1000000000133,418,1.0,105,0
308,812.7500000000018,145,1.0,52,0
309,2344.849999999935,963,1.0,128,0
310,2055.2999999999965,394,1.0,116,0
311,3834.8499999999053,963,1.0,201,0
312,1204.950000000026,661,1.0,77,0
313,808.3000000000052,194,1.0,52,0
314,728.2500000000025,235,1.0,48,0
315,3719.8499999999,963,1.0,197,0
316,3303.849999999905,963,1.0,174,0
317,2839.1999999999257,836,1.0,160,0
318,1907.100000000007,318,1.0,108,0
319,1282.3500000000279,673,1.0,81,0
320,3343.849999999928,963,1.0,176,0
321,3533.8499999999344,963,1.0,184,0
322,3056.849999999908,963,1.0,163,0
323,691.650000000024,607,1.0,52,0
324,1535.850000000014,383,1.0,90,0
325,978.0000000000034,140,1.0,60,0
326,1113.600000000005,228,1.0,68,0
327,3841.849999999907,963,1.0,202,0
328,1038.5000000000114,430,1.0,66,0
329,2681.599999999992,408,1.0,148,0
330,1156.6000000000079,288,1.0,70,0
331,2192.550000000015,589,1.0,126,0
332,1160.0000000000166,440,1.0,72,0
333,1432.4500000000096,351,1.0,86,0
334,1210.800000000007,284,1.0,73,0
335,1944.8500000000336,963,1.0,107,0
336,3786.8499999998958,963,1.0,198,0
337,491.15000000000106,77,1.0,35,0
338,1113.6500000000037,207,1.0,68,0
339,2610.8499999999744,963,1.0,139,0
340,3710.8499999999253,963,1.0,193,0
341,3472.849999999931,963,1.0,182,0
342,2837.8999999999432,882,1.0,160,0
343,2108.9999999999936,880,1.0,123,0
344,1689.5000000000155,470,1.0,99,0
345,1144.050000000009,279,1.0,70,0
346,2650.299999999983,454,1.0,147,0
347,1564.3000000000347,914,1.0,97,0
348,631.600000000002,188,1.0,44,0
349,2587.850000000028,963,1.0,139,0
350,3353.8499999999276,963,1.0,179,0
351,1582.1000000000104,318,1.0,92,0
352,1753.2000000000191,476,1.0,101,0
353,1500.350000000017,513,1.0,90,0
354,3739.8499999999167,963,1.0,196,0
355,1451.7500000000127,365,1.0,86,0
