episode,reward,length,epsilon,pellets,win
220,1071.0000000000086,300,0.895809491981886,56,0
221,597.350000000002,113,0.8953615872358951,41,0
222,186.1499999999997,57,0.8949139064422772,20,0
223,870.3500000000065,213,0.8944664494890561,55,0
224,-20.55000000000001,11,0.8940192162643116,9,0
225,342.34999999999917,93,0.8935722066561794,28,0
226,442.85000000000247,143,0.8931254205528514,33,0
227,1132.0000000000105,300,0.8926788578425751,60,0
228,138.6499999999998,27,0.8922325184136538,17,0
229,322.19999999999953,116,0.891786402154447,27,0
230,58.34999999999988,33,0.8913405089533699,13,0
231,336.1500000000004,57,0.8908948386988933,27,0
232,76.94999999999987,21,0.8904493912795439,14,0
233,203.7499999999995,65,0.8900041665839042,21,0
234,632.7000000000069,226,0.8895591645006123,44,0
235,-3.850000000000108,17,0.889114384918362,10,0
236,421.00000000000176,100,0.8886698277259029,32,0
237,513.1500000000015,77,0.88822549281204,36,0
238,77.3999999999998,32,0.887781380065634,14,0
239,1128.0000000000102,300,0.8873374893756012,59,0
240,56.44999999999973,31,0.8868938206309135,13,0
241,478.8000000000015,104,0.8864503737205981,35,0
242,404.0500000000007,79,0.8860071485337379,31,0
243,291.2999999999995,54,0.885564144959471,25,0
244,454.45000000000067,171,0.8851213628869913,34,0
245,14.94999999999996,21,0.8846788022055478,11,0
246,728.1000000000081,218,0.8842364628044451,49,0
247,1047.0000000000111,300,0.883794344573043,55,0
248,195.6499999999998,27,0.8833524474007565,20,0
249,164.49999999999943,70,0.8829107711770562,19,0
250,16.799999999999926,24,0.8824693157914677,11,0
251,214.54999999999933,69,0.882028081133572,21,0
252,482.4499999999999,91,0.8815870670930053,35,0
253,807.0000000000089,300,0.8811462735594588,43,0
254,674.0500000000036,159,0.8807057004226791,45,0
255,288.9499999999994,61,0.8802653475724679,25,0
256,633.4000000000033,192,0.8798252148986817,44,0
257,75.7499999999996,45,0.8793853022912325,14,0
258,253.24999999999955,55,0.8789456096400869,23,0
259,729.7000000000082,266,0.8785061368352669,49,0
260,391.2999999999999,74,0.8780668837668493,30,0
261,365.8000000000006,84,0.8776278503249659,29,0
262,652.1500000000028,137,0.8771890363998035,44,0
263,291.3499999999995,53,0.8767504418816037,25,0
264,257.94999999999976,81,0.876312066660663,24,0
265,721.7500000000043,185,0.8758739106273327,47,0
266,745.7500000000055,165,0.8754359736720191,49,0
267,438.100000000001,98,0.8749982556851831,33,0
268,734.2000000000044,156,0.8745607565573406,48,0
269,200.9499999999992,81,0.8741234761790619,21,0
270,168.74999999999955,65,0.8736864144409725,19,0
271,892.900000000008,262,0.873249571233752,57,0
272,600.5500000000043,149,0.8728129464481352,41,0
273,94.34999999999985,33,0.8723765399749112,15,0
274,446.1500000000007,77,0.8719403517049238,33,0
275,839.750000000007,205,0.8715043815290714,54,0
276,193.69999999999965,46,0.8710686293383069,20,0
277,333.15000000000015,57,0.8706330950236377,27,0
278,829.0500000000045,159,0.870197778476126,53,0
279,194.4499999999996,51,0.869762679586888,20,0
280,1158.0000000000107,300,0.8693277982470946,60,0
281,472.7500000000027,125,0.8688931343479711,35,0
282,435.30000000000024,94,0.8684586877807972,33,0
283,190.74999999999972,45,0.8680244584369068,20,0
284,361.7500000000004,125,0.8675904462076884,29,0
285,198.5999999999998,28,0.8671566509845846,20,0
286,-122.64999999999999,13,0.8667230726590923,4,0
287,642.3000000000038,194,0.8662897111227629,44,0
288,404.6999999999994,146,0.8658565662672015,32,0
289,432.34999999999985,73,0.865423637984068,32,0
290,39.049999999999926,19,0.864990926165076,12,0
291,-40.400000000000006,8,0.8645584307019936,8,0
292,372.40000000000083,72,0.8641261514866426,29,0
293,844.2000000000046,196,0.8636940884108993,54,0
294,253.79999999999967,44,0.8632622413666939,23,0
295,963.5000000000077,230,0.8628306102460106,60,0
296,1035.0000000000102,300,0.8623991949408877,54,0
297,115.5999999999998,28,0.8619679953434173,16,0
298,748.5500000000059,289,0.8615370113457457,50,0
299,36.9499999999999,21,0.8611062428400729,12,0
300,46.14999999999998,37,0.8606756897186528,13,0
