episode,reward,length,epsilon,pellets,win
109,3693.8499999998885,1083,0.9469456023337193,190,0
110,1108.4000000000042,152,0.9464721295325524,66,0
111,1894.6000000000156,408,0.9459988934677862,107,0
112,1066.6000000000045,148,0.9455258940210524,64,0
113,3721.8999999999696,662,0.9450531310740419,199,0
114,3725.849999999893,1083,0.9445806045085049,193,0
115,1508.100000000015,378,0.9441083142062507,88,0
116,1106.5000000000036,150,0.9436362600491477,66,0
117,4588.849999999863,1083,0.9431644419191232,235,0
118,4350.7499999999045,845,0.9426928596981636,232,0
119,4168.849999999926,663,0.9422215132683146,222,0
120,4909.849999999868,1083,0.9417504025116805,252,0
121,1689.8500000000095,263,0.9412795273104247,96,0
122,615.3000000000009,74,0.9408088875467696,41,0
123,1770.5000000000155,390,0.9403384831029963,101,0
124,3952.3499999999285,773,0.9398683138614449,212,0
125,594.8000000000006,64,0.9393983797045142,40,0
126,1090.6500000000044,147,0.938928680514662,65,0
127,641.9000000000008,102,0.9384592161744048,43,0
128,4164.799999999903,864,0.9379899865663176,223,0
129,4539.849999999857,1083,0.9375209915730345,232,0
130,2866.44999999998,431,0.937052231077248,155,0
131,1634.5000000000082,250,0.9365837049617094,93,0
132,4284.849999999864,1083,0.9361154131092286,220,0
133,2275.3000000000015,254,0.9356473554026741,125,0
134,3117.8499999999076,1083,0.9351795317249728,165,0
135,2074.5000000000073,330,0.9347119419591103,116,0
136,4580.849999999887,1083,0.9342445859881309,235,0
137,4463.849999999873,1083,0.9337774636951368,229,0
138,3079.749999999971,525,0.9333105749632893,167,0
139,1145.700000000004,146,0.9328439196758077,68,0
140,5285.849999999865,1083,0.9323774977159699,268,0
141,4493.199999999875,1036,0.9319113089671119,240,0
142,4166.849999999867,1083,0.9314453533126285,215,0
143,3701.7999999999415,564,0.9309796306359722,198,0
144,4884.8499999998785,1083,0.9305141408206543,251,0
145,5153.8499999998685,1083,0.9300488837502441,263,0
146,4561.849999999873,1083,0.9295838593083691,234,0
147,4976.899999999905,862,0.929119067378715,264,0
148,5388.849999999859,1083,0.9286545078450257,274,0
149,5469.849999999897,1083,0.9281901805911033,280,0
150,1498.2500000000116,315,0.9277260855008077,86,0
151,4660.849999999848,1083,0.9272622224580573,238,0
152,1039.750000000004,145,0.9267985913468284,63,0
153,893.4000000000035,112,0.926335192051155,55,0
154,1068.7500000000039,145,0.9258720244551295,64,0
155,4543.849999999859,1083,0.925409088442902,232,0
156,1517.4500000000087,251,0.9249463838986807,87,0
157,3434.1999999999384,616,0.9244839107067314,185,0
158,3592.8499999998644,1083,0.9240216687513781,184,0
159,1348.5500000000052,169,0.9235596579170025,78,0
160,4066.849999999932,1083,0.923097878088044,212,0
161,3413.54999999998,509,0.9226363291490001,185,0
162,5812.84999999987,1083,0.9221750109844257,295,0
163,1562.2500000000075,215,0.9217139234789336,89,0
164,4611.849999999865,1083,0.9212530665171942,237,0
165,2125.650000000003,267,0.9207924399839357,117,0
166,3816.849999999853,1083,0.9203320437639437,197,0
167,3515.1999999998893,876,0.9198718777420618,190,0
168,4997.8499999998585,1083,0.9194119418031909,257,0
169,2276.9499999999957,301,0.9189522358322894,125,0
170,2257.9499999999985,481,0.9184927597143733,126,0
171,2559.9999999999936,420,0.9180335133345161,140,0
172,503.85000000000247,123,0.917574496577849,36,0
173,769.5500000000015,109,0.9171157093295601,49,0
174,4993.849999999898,1083,0.9166571514748953,258,0
175,3293.849999999875,1083,0.916198822899158,170,0
176,2867.5999999999535,488,0.9157407234877085,155,0
177,3914.199999999897,856,0.9152828531259647,210,0
178,1676.8500000000126,343,0.9148252116994018,96,0
179,3846.9499999999443,741,0.9143677990935521,205,0
180,356.3,54,0.9139106151940054,28,0
181,235.79999999999967,44,0.9134536598864085,22,0
182,1407.100000000005,158,0.9129969330564653,81,0
183,1291.8000000000047,144,0.9125404345899372,75,0
184,1742.1000000000085,258,0.9120841643726423,99,0
185,3257.8499999999235,703,0.911628122290456,176,0
186,5430.8499999998685,1083,0.9111723082293108,276,0
187,1765.600000000009,248,0.9107167220751963,99,0
188,2279.449999999996,271,0.9102613637141588,125,0
189,5581.849999999852,1083,0.9098062330323018,284,0
190,5369.4499999998625,1071,0.9093513299157857,283,0
191,4652.849999999901,1083,0.9088966542508279,238,0
192,5171.849999999885,1083,0.9084422059237025,264,0
193,3560.3499999999162,793,0.9079879848207407,192,0
194,1212.1000000000042,158,0.9075339908283304,71,0
195,4459.949999999891,881,0.9070802238329163,238,0
196,4565.849999999881,1083,0.9066266837209999,233,0
197,4373.4499999999,831,0.9061733703791394,234,0
198,1602.550000000009,249,0.9057202836939499,91,0
199,2460.949999999975,381,0.9052674235521029,135,0
200,3967.849999999893,1083,0.9048147898403269,204,0
201,6062.849999999871,1083,0.9043623824454068,309,0
202,3675.349999999929,693,0.9039102012541841,197,0
203,2115.4000000000005,372,0.9034582461535571,117,0
204,5145.849999999866,1083,0.9030065170304803,263,0
205,2379.8499999999976,283,0.9025550137719651,130,0
206,4375.849999999896,1083,0.9021037362650792,226,0
207,5310.549999999917,889,0.9016526843969468,280,0
208,3360.9999999998845,1020,0.9012018580547484,184,0
209,554.7000000000012,86,0.900751257125721,38,0
210,2198.7999999999984,344,0.9003008814971583,121,0
211,4909.849999999867,1083,0.8998507310564098,251,0
212,5453.8499999998485,1083,0.8994008056908817,278,0
213,3777.849999999861,1083,0.8989511052880362,195,0
214,3134.6499999998896,927,0.8985016297353923,170,0
215,1848.2500000000084,235,0.8980523789205246,103,0
216,5470.849999999852,1083,0.8976033527310644,279,0
217,3903.3499999999376,673,0.8971545510546989,209,0
218,2306.149999999999,317,0.8967059737791716,127,0
219,3851.84999999989,1083,0.8962576207922821,198,0
220,2330.699999999997,306,0.895809491981886,128,0
221,2011.2999999999986,254,0.8953615872358951,112,0
222,5141.849999999863,1083,0.8949139064422772,263,0
223,3593.849999999853,1083,0.8944664494890561,185,0
224,4524.94999999992,661,0.8940192162643116,239,0
225,1648.600000000014,348,0.8935722066561794,94,0
226,2555.249999999987,295,0.8931254205528514,139,0
227,4920.8499999998585,1083,0.8926788578425751,252,0
228,4727.199999999885,896,0.8922325184136538,251,0
229,5414.849999999882,1083,0.891786402154447,276,0
230,1230.2000000000032,116,0.8913405089533699,72,0
231,4428.849999999873,1083,0.8908948386988933,228,0
232,4976.849999999871,1083,0.8904493912795439,255,0
233,4900.699999999892,926,0.8900041665839042,260,0
234,3190.999999999944,700,0.8895591645006123,174,0
235,988.0500000000029,119,0.889114384918362,60,0
236,3410.849999999887,1083,0.8886698277259029,178,0
237,5598.849999999852,1083,0.88822549281204,285,0
238,4962.849999999883,1083,0.887781380065634,253,0
239,4466.099999999912,838,0.8873374893756012,238,0
240,1525.5000000000048,150,0.8868938206309135,87,0
241,2099.399999999986,412,0.8864503737205981,117,0
242,1125.100000000006,178,0.8860071485337379,67,0
243,5290.8499999998685,1083,0.885564144959471,270,0
244,2693.449999999979,371,0.8851213628869913,146,0
245,1698.2500000000086,235,0.8846788022055478,96,0
246,4424.849999999867,1083,0.8842364628044451,227,0
247,2143.3999999999896,432,0.883794344573043,119,0
248,4224.849999999912,1083,0.8833524474007565,217,0
249,3117.6999999999416,706,0.8829107711770562,170,0
250,3940.849999999859,1083,0.8824693157914677,203,0
251,1166.3500000000047,193,0.882028081133572,70,0
252,3039.5499999999465,609,0.8815870670930053,166,0
253,2614.399999999981,472,0.8811462735594588,143,0
254,2703.1499999999432,617,0.8807057004226791,148,0
255,1641.7000000000094,266,0.8802653475724679,93,0
256,3040.9499999999757,461,0.8798252148986817,164,0
257,4409.349999999868,1053,0.8793853022912325,235,0
258,4774.849999999857,1083,0.8789456096400869,245,0
259,3804.699999999913,746,0.8785061368352669,204,0
260,5251.849999999875,1083,0.8780668837668493,267,0
261,2861.9499999999593,501,0.8776278503249659,156,0
262,859.850000000004,143,0.8771890363998035,54,0
263,1809.6500000000067,207,0.8767504418816037,101,0
264,3929.849999999871,1083,0.876312066660663,203,0
265,4169.449999999888,951,0.8758739106273327,223,0
266,5779.849999999848,1083,0.8754359736720191,295,0
267,4923.849999999866,1083,0.8749982556851831,252,0
268,3717.2999999999483,594,0.8745607565573406,198,0
269,2221.500000000006,330,0.8741234761790619,123,0
270,2726.4999999999804,390,0.8736864144409725,148,0
271,5387.849999999866,1083,0.873249571233752,275,0
272,1936.600000000007,368,0.8728129464481352,109,0
273,4954.849999999861,1083,0.8723765399749112,252,0
274,1446.400000000004,172,0.8719403517049238,83,0
275,4419.849999999865,1083,0.8715043815290714,229,0
276,2986.6499999999764,487,0.8710686293383069,162,0
277,2671.9499999999707,541,0.8706330950236377,146,0
278,5821.89999999988,1042,0.870197778476126,306,0
279,3151.049999999978,539,0.869762679586888,171,0
280,3451.849999999859,1083,0.8693277982470946,180,0
281,1667.5500000000063,189,0.8688931343479711,94,0
282,4264.799999999875,1024,0.8684586877807972,230,0
283,2743.9999999999586,460,0.8680244584369068,150,0
284,4803.99999999989,880,0.8675904462076884,255,0
285,585.6000000000008,108,0.8671566509845846,40,0
286,2503.2999999999897,314,0.8667230726590923,137,0
287,2837.2499999999677,455,0.8662897111227629,154,0
288,2531.9499999999607,561,0.8658565662672015,140,0
289,4089.149999999907,897,0.865423637984068,219,0
290,3053.699999999969,466,0.864990926165076,165,0
291,3638.599999999934,868,0.8645584307019936,198,0
292,4298.849999999875,1083,0.8641261514866426,220,0
293,4123.849999999896,943,0.8636940884108993,222,0
294,2783.3499999999617,473,0.8632622413666939,152,0
295,5944.849999999851,1083,0.8628306102460106,302,0
296,2493.8499999999476,623,0.8623991949408877,139,0
297,1568.4000000000074,232,0.8619679953434173,89,0
298,5490.849999999865,1083,0.8615370113457457,279,0
299,2479.649999999989,387,0.8611062428400729,136,0
300,3100.099999999943,698,0.8606756897186528,169,0
301,5053.099999999858,1058,0.8602453518737936,267,0
302,2087.6500000000083,327,0.8598152291978567,116,0
303,1419.5500000000056,169,0.8593853215832578,82,0
304,2218.6999999999935,346,0.8589556289224661,122,0
305,2254.9499999999853,381,0.8585261511080049,125,0
306,5567.849999999849,1083,0.858096888032451,284,0
307,5206.849999999854,1083,0.8576678395884348,267,0
308,3321.7999999999774,564,0.8572390056686406,179,0
309,2893.0999999999653,418,0.8568103861658064,157,0
310,1124.6500000000028,127,0.8563819809727236,67,0
311,1791.3000000000116,294,0.8559537899822373,101,0
312,3620.1499999999432,617,0.8555258130872462,194,0
313,5421.999999999866,1060,0.8550980501807026,287,0
314,1412.0000000000089,240,0.8546705011556123,82,0
315,3293.5999999998708,1008,0.8542431659050345,179,0
316,4228.099999999932,758,0.853816044322082,224,0
317,3813.8499999998717,1083,0.8533891362999211,196,0
318,5608.849999999888,1083,0.8529624417317712,286,0
319,5581.849999999858,1083,0.8525359605109053,284,0
320,4798.349999999865,993,0.8521096925306499,254,0
321,768.5500000000015,149,0.8516836376843847,49,0
322,5474.849999999849,1083,0.8512577958655425,279,0
323,4572.849999999905,1083,0.8508321669676098,234,0
324,5456.849999999872,1083,0.850406750884126,279,0
325,1881.2000000000064,276,0.8499815475086839,105,0
326,2709.8999999999833,382,0.8495565567349297,148,0
327,5430.849999999841,1083,0.8491317784565623,276,0
328,571.200000000001,76,0.8487072125673341,39,0
329,4781.849999999853,1083,0.8482828589610505,244,0
330,5330.849999999849,1083,0.84785871753157,272,0
331,1404.900000000004,142,0.8474347881728043,81,0
332,2964.549999999918,729,0.847011070778718,162,0
333,889.2000000000037,136,0.8465875652433287,55,0
334,831.3000000000029,114,0.846164271460707,52,0
335,929.2500000000025,115,0.8457411893249768,57,0
336,4653.999999999876,940,0.8453183187303144,247,0
337,753.8500000000013,83,0.8448956595709493,48,0
338,4291.149999999932,657,0.8444732117411639,229,0
339,4621.84999999988,1083,0.8440509751352934,236,0
340,1614.2500000000066,195,0.8436289496477257,92,0
341,4422.149999999876,1037,0.8432071351729019,236,0
342,5511.849999999859,1083,0.8427855316053156,280,0
343,3778.849999999854,1083,0.8423641388395129,195,0
344,5551.8499999998585,1083,0.8419429567700932,283,0
345,5850.849999999846,1083,0.8415219852917082,298,0
346,4694.8499999998785,1083,0.8411012242990624,241,0
347,1739.100000000006,178,0.8406806736869129,98,0
348,3155.8499999999776,423,0.8402603333500694,170,0
349,1668.8500000000047,163,0.8398402031833945,94,0
350,2410.299999999984,474,0.8394202830818028,133,0
351,3908.149999999965,497,0.839000572940262,208,0
352,3509.7499999999327,685,0.8385810726537919,189,0
353,3530.6999999999503,566,0.8381617821174651,189,0
354,1240.4000000000058,172,0.8377427012264064,73,0
355,5624.849999999858,1083,0.8373238298757932,286,0
356,4530.849999999855,1083,0.8369051679608553,232,0
357,5546.849999999841,1083,0.8364867153768749,283,0
358,1483.3000000000054,194,0.8360684720191865,85,0
359,4535.399999999885,912,0.835650437783177,242,0
360,3048.59999999992,708,0.8352326125642855,166,0
361,3551.249999999947,575,0.8348149962580034,190,0
362,4736.849999999845,1083,0.8343975887598745,242,0
363,1172.4000000000028,112,0.8339803899654946,69,0
364,5886.849999999861,1083,0.833563399770512,300,0
365,434.40000000000026,52,0.8331466180706267,32,0
366,2997.2999999999715,474,0.8327300447615915,162,0
367,333.04999999999967,59,0.8323136797392108,27,0
368,4090.6999999999553,506,0.8318975228993413,217,0
369,437.6499999999999,47,0.8314815741378917,32,0
370,3034.649999999971,427,0.8310658333508228,164,0
371,1713.3500000000076,233,0.8306503004341474,97,0
372,5689.849999999846,1083,0.8302349752839304,289,0
373,671.7500000000016,105,0.8298198577962885,44,0
374,1914.5000000000084,270,0.8294049478673904,107,0
375,4087.699999999908,806,0.8289902453934568,218,0
376,5094.849999999863,1083,0.8285757502707601,260,0
377,5518.84999999985,1083,0.8281614623956248,281,0
378,3606.3999999999396,632,0.8277473816644271,193,0
379,5657.849999999872,1083,0.827333507973595,288,0
380,1384.400000000006,192,0.8269198412196082,80,0
381,3939.0999999999203,758,0.8265063812989984,212,0
382,4460.949999999902,901,0.826093128108349,238,0
383,3664.9999999999573,480,0.8256800815442948,195,0
384,2883.0499999999847,599,0.8252672415035227,157,0
385,872.1000000000029,118,0.824854607882771,54,0
386,2039.2000000000041,236,0.8244421805788297,113,0
387,4271.549999999885,849,0.8240299594885403,227,0
388,3214.8499999999685,563,0.8236179445087961,174,0
389,4435.849999999869,1083,0.8232061355365418,229,0
390,5802.849999999858,1083,0.8227945324687735,295,0
391,4484.699999999936,666,0.8223831352025393,237,0
392,5646.849999999852,1083,0.821971943634938,288,0
393,4147.49999999988,890,0.8215609576631205,222,0
394,1170.3500000000033,113,0.8211501771842891,69,0
395,3430.1999999999703,416,0.820739602095697,184,0
396,4134.299999999934,674,0.8203292322946492,221,0
397,3584.999999999915,700,0.8199190676785019,193,0
398,4428.249999999896,955,0.8195091081446627,237,0
399,874.9000000000019,82,0.8190993535905904,54,0
400,2014.7499999999998,225,0.8186898039137951,112,0
401,3946.4999999999136,750,0.8182804590118382,211,0
402,5393.049999999887,839,0.8178713187823323,283,0
403,4949.849999999853,1083,0.8174623831229412,253,0
404,5721.8499999998585,1083,0.8170536519313798,291,0
405,6270.849999999857,1083,0.8166451251054142,318,0
406,2642.049999999978,359,0.8162368025428616,144,0
407,5725.849999999857,1083,0.8158286841415902,291,0
408,5844.849999999858,1083,0.8154207697995194,297,0
409,906.950000000003,121,0.8150130594146197,56,0
410,3326.549999999958,569,0.8146055528849124,179,0
411,1558.0500000000068,199,0.81419825010847,89,0
412,5838.84999999986,1083,0.8137911509834158,297,0
413,3764.7999999999674,404,0.8133842554079241,200,0
414,2003.7000000000073,246,0.8129775632802202,111,0
415,4277.849999999863,1083,0.8125710744985801,219,0
416,4541.84999999989,903,0.8121647889613309,242,0
417,5019.849999999848,1083,0.8117587065668503,256,0
418,731.750000000003,125,0.8113528272135669,47,0
419,6265.849999999857,1083,0.8109471507999602,318,0
420,3361.3499999999576,613,0.8105416772245603,182,0
421,5230.84999999987,1083,0.8101364063859481,267,0
422,4519.249999999927,695,0.8097313381827551,240,0
423,4820.849999999864,1083,0.8093264725136637,246,0
424,2863.149999999979,397,0.808921809277407,155,0
425,4788.849999999848,1083,0.8085173483727683,244,0
426,4539.099999999926,658,0.808113089698582,240,0
427,3099.5499999999734,449,0.8077090331537328,167,0
428,4735.599999999864,988,0.8073051786371559,251,0
429,5777.849999999848,1083,0.8069015260478374,294,0
430,1241.7500000000064,185,0.8064980752848135,73,0
431,906.9500000000035,121,0.8060948262471712,56,0
432,2997.749999999973,445,0.8056917788340476,162,0
433,5396.849999999862,1083,0.8052889329446307,277,0
434,931.100000000002,98,0.8048862884781584,57,0
435,4803.849999999889,1083,0.8044838453339194,245,0
436,4510.8499999998485,1083,0.8040816034112525,232,0
437,6222.849999999853,1083,0.8036795626095469,316,0
438,693.3500000000026,113,0.8032777228282422,45,0
439,1854.5500000000072,209,0.8028760839668281,104,0
440,5065.849999999848,1083,0.8024746459248447,258,0
441,1940.1500000000067,257,0.8020734086018824,108,0
442,1054.4000000000028,112,0.8016723718975814,63,0
443,595.850000000001,63,0.8012715357116327,40,0
444,3477.499999999964,590,0.8008708999437769,187,0
445,4154.9999999998745,980,0.8004704644938051,222,0
446,5688.849999999863,1083,0.8000702292615582,289,0
447,2706.3499999999763,473,0.7996701941469275,148,0
448,1181.0000000000052,160,0.7992703590498541,70,0
449,5392.149999999907,777,0.7988707238703292,283,0
450,2374.749999999982,445,0.7984712885083941,131,0
451,1431.500000000005,150,0.79807205286414,82,0
452,2303.9499999999766,441,0.797673016837708,127,0
453,5844.84999999987,1083,0.7972741803292892,297,0
454,4740.849999999858,1083,0.7968755432391246,242,0
455,5595.84999999986,1083,0.796477105467505,284,0
456,3913.6999999999152,706,0.7960788669147714,209,0
457,4814.299999999909,734,0.7956808274813141,254,0
458,2083.9500000000016,241,0.7952829870675735,115,0
459,4754.299999999883,854,0.7948853455740398,252,0
460,1828.9500000000141,361,0.7944879029012528,104,0
461,1686.4000000000106,272,0.7940906589498022,96,0
462,2540.949999999993,281,0.7936936136203274,138,0
463,5229.849999999858,1083,0.7932967668135174,266,0
464,6023.849999999848,1083,0.7929001184301107,306,0
465,5899.849999999843,1083,0.7925036683708957,300,0
466,2493.5499999999984,369,0.7921074165367102,137,0
467,5937.249999999854,1075,0.7917113628284419,312,0
468,5210.849999999847,1083,0.7913155071470277,266,0
469,5263.849999999848,1083,0.7909198493934543,268,0
470,5846.8499999998485,1083,0.7905243894687576,297,0
471,5391.8499999998585,1083,0.7901291272740233,274,0
472,2298.099999999993,238,0.7897340627103864,126,0
473,2288.299999999994,314,0.7893391956790312,126,0
474,4586.049999999922,699,0.7889445260811917,243,0
475,829.7500000000018,85,0.7885500538181511,52,0
476,1872.4500000000064,251,0.7881557787912421,105,0
477,1906.950000000011,301,0.7877617009018465,107,0
478,5487.849999999862,1083,0.7873678200513956,279,0
479,5873.849999999853,1083,0.7869741361413699,298,0
480,2723.7499999999773,405,0.7865806490732993,149,0
481,4262.649999999954,507,0.7861873587487627,225,0
482,3644.9999999999445,560,0.7857942650693883,195,0
483,2514.2999999999865,374,0.7854013679368537,137,0
484,4183.349999999909,733,0.7850086672528853,222,0
485,6136.849999999857,1083,0.784616162919259,313,0
486,6140.849999999847,1083,0.7842238548377993,312,0
487,3077.9999999999873,440,0.7838317429103805,166,0
488,6281.849999999859,1083,0.7834398270389253,320,0
489,734.5500000000029,109,0.783048107125406,47,0
490,4549.1999999999025,916,0.7826565830718433,243,0
491,4733.599999999931,688,0.7822652547803074,250,0
492,6429.849999999868,1083,0.7818741221529173,327,0
493,390.1499999999997,57,0.7814831850918409,30,0
494,5308.299999999874,954,0.781092443499295,280,0
495,3773.399999999921,632,0.7807018972775454,202,0
496,3345.2999999999656,434,0.7803115463289066,179,0
497,5041.849999999883,943,0.7799213905557423,266,0
498,1290.4000000000037,132,0.7795314298604644,75,0
499,5451.849999999853,1083,0.7791416641455342,278,0
500,4459.64999999993,667,0.7787520933134615,236,0
501,2783.649999999976,407,0.7783627172668048,151,0
502,6212.849999999854,1083,0.7779735359081715,316,0
503,6180.849999999857,1083,0.7775845491402175,315,0
504,5756.849999999854,1083,0.7771957568656473,293,0
505,5108.84999999986,1083,0.7768071589872145,261,0
506,5504.849999999878,1083,0.776418755407721,280,0
507,5446.849999999849,1083,0.7760305460300172,278,0
508,5274.849999999849,1083,0.7756425307570022,269,0
509,2723.3999999999714,432,0.7752547094916237,148,0
510,5992.8499999998485,1083,0.7748670821368779,304,0
511,1438.4500000000057,171,0.7744796485958095,83,0
512,974.1500000000028,117,0.7740924087715116,59,0
513,2375.1499999999796,337,0.773705362567126,131,0
514,1540.4500000000064,211,0.7733185098858425,88,0
515,5645.849999999859,1083,0.7729318506308996,286,0
516,5958.849999999846,1083,0.7725453847055842,303,0
517,1703.1500000000067,197,0.7721591120132315,96,0
518,2861.2999999999674,394,0.771773032457225,155,0
519,5954.849999999852,1083,0.7713871459409963,303,0
520,5678.849999999845,1083,0.7710014523680259,290,0
521,2638.049999999988,399,0.7706159516418419,144,0
522,274.59999999999957,48,0.770230643666021,24,0
523,4998.849999999862,1083,0.7698455283441881,256,0
524,5596.849999999845,1083,0.769460605580016,285,0
525,3789.649999999951,667,0.7690758752772261,203,0
526,5568.999999999889,840,0.7686913373395875,293,0
527,5319.849999999853,1083,0.7683069916709178,271,0
528,5309.84999999986,1083,0.7679228381750823,270,0
529,5795.349999999862,1013,0.7675388767559949,304,0
530,1310.4000000000053,212,0.7671551073176169,77,0
531,5137.849999999853,1083,0.7667715297639581,262,0
532,2954.949999999955,461,0.7663881439990762,160,0
533,6471.849999999859,1083,0.7660049499270767,328,0
534,4541.149999999937,617,0.7656219474521132,240,0
535,2495.89999999999,322,0.7652391364783871,136,0
536,3325.599999999984,528,0.764856516910148,179,0
537,2716.3999999999696,432,0.764474088651693,148,0
538,2223.3999999999983,332,0.7640918516073671,123,0
539,5531.849999999863,1083,0.7637098056815635,282,0
540,3097.3999999999423,512,0.7633279507787228,168,0
541,6440.849999999856,1083,0.7629462868033335,327,0
542,1943.8000000000045,244,0.7625648136599319,108,0
543,6204.8499999998585,1083,0.762183531253102,315,0
544,1692.9500000000087,241,0.7618024394874755,96,0
545,3298.3999999999364,632,0.7614215382677318,178,0
