episode,reward,length,epsilon,pellets,win
46,4871.699999999872,1046,0.9772568626563747,258,0
47,2301.3500000000054,633,0.9767682342250465,129,0
48,1450.550000000015,409,0.976279850107934,86,0
49,2493.6499999999965,427,0.9757917101828801,137,0
50,1739.8000000000154,384,0.9753038143277888,99,0
51,2887.7999999999793,704,0.974816162420625,159,0
52,4596.849999999869,1083,0.9743287543394147,236,0
53,4306.849999999876,1083,0.973841589962245,220,0
54,1489.1000000000117,318,0.973354669167264,86,0
55,750.5500000000013,89,0.9728679918326804,48,0
56,3400.6499999999214,787,0.972381557836764,183,0
57,3921.949999999899,1001,0.9718953670578457,211,0
58,628.8000000000006,84,0.9714094193743169,42,0
59,4647.849999999872,1083,0.9709237146646298,237,0
60,3888.3499999999062,933,0.9704382528072976,209,0
61,3495.7499999999554,1045,0.9699530336808939,191,0
62,4978.849999999906,1083,0.9694680571640535,256,0
63,4717.849999999876,1083,0.9689833231354715,241,0
64,4819.699999999883,886,0.9684988314739038,255,0
65,5291.8499999998885,1083,0.9680145820581669,270,0
66,2603.349999999963,593,0.9675305747671379,143,0
67,3791.399999999959,612,0.9670468094797544,202,0
68,3626.6499999999296,647,0.9665632860750146,195,0
69,2847.649999999929,647,0.9660800044319772,156,0
70,2160.7999999999647,644,0.9655969644297613,121,0
71,1794.600000000011,328,0.9651141659475465,102,0
72,3117.4499999999275,871,0.9646316088645728,172,0
73,4394.749999999887,1045,0.9641492930601405,234,0
74,3953.549999999953,629,0.9636672184136105,212,0
75,351.40000000000026,72,0.9631853848044037,28,0
76,2210.89999999999,342,0.9627037921120016,122,0
77,1552.8500000000122,343,0.9622224402159457,90,0
78,4205.749999999932,685,0.9617413289958378,224,0
79,4688.849999999884,1083,0.9612604583313399,239,0
80,4260.199999999893,976,0.9607798281021742,228,0
81,2694.4999999999945,390,0.9602994381881231,146,0
82,2944.449999999974,671,0.9598192884690291,160,0
83,3061.649999999977,467,0.9593393788247946,165,0
84,1883.6500000000085,247,0.9588597091353822,105,0
85,3806.549999999907,949,0.9583802792808146,206,0
86,4542.849999999889,1083,0.9579010891411742,231,0
87,4909.849999999885,1083,0.9574221385966036,251,0
88,4374.349999999894,953,0.9569434275273054,234,0
89,5536.849999999841,1083,0.9564649558135419,282,0
90,2235.5999999999617,708,0.9559867233356352,126,0
91,5303.249999999886,995,0.9555087299739674,280,0
92,1230.75000000001,265,0.9550309756089804,73,0
93,2218.499999999983,450,0.954553460121176,123,0
94,4990.849999999855,1083,0.9540761833911156,254,0
95,3287.499999999898,1030,0.95359914529942,179,0
96,1475.8000000000068,224,0.9531223457267703,85,0
97,4519.849999999862,1083,0.952645784553907,231,0
98,5522.849999999851,1083,0.9521694616616301,282,0
99,1701.1500000000112,297,0.9516933769307994,96,0
100,2448.549999999982,469,0.951217530242334,135,0
101,395.7999999999998,64,0.9507419214772129,30,0
102,5231.849999999884,1083,0.9502665505164744,268,0
103,1787.750000000009,245,0.9497914172412162,101,0
104,1663.2000000000062,196,0.9493165215325956,94,0
105,5012.849999999861,1083,0.9488418632718294,255,0
106,4040.699999999926,886,0.9483674423401935,217,0
107,1382.6500000000062,187,0.9478932586190235,80,0
108,4642.049999999881,1039,0.9474193119897141,246,0
109,4573.849999999849,1083,0.9469456023337193,234,0
110,4869.899999999864,1002,0.9464721295325524,259,0
111,3577.2499999999527,575,0.9459988934677862,191,0
112,5429.849999999866,1083,0.9455258940210524,276,0
113,1769.5000000000161,410,0.9450531310740419,102,0
114,1765.4000000000099,272,0.9445806045085049,100,0
115,3047.599999999976,688,0.9441083142062507,166,0
116,4458.849999999859,1083,0.9436362600491477,227,0
117,2849.5499999999647,549,0.9431644419191232,155,0
118,4948.849999999856,1083,0.9426928596981636,253,0
119,4844.849999999863,1083,0.9422215132683146,249,0
120,2524.699999999977,526,0.9417504025116805,140,0
121,3243.4499999999634,551,0.9412795273104247,175,0
122,1132.0000000000077,260,0.9408088875467696,68,0
123,3170.5499999999515,609,0.9403384831029963,172,0
124,580.8000000000011,124,0.9398683138614449,40,0
125,1819.300000000017,434,0.9393983797045142,104,0
126,2155.90000000001,402,0.938928680514662,120,0
127,1110.3000000000034,114,0.9384592161744048,66,0
128,2674.449999999994,411,0.9379899865663176,146,0
129,5669.849999999865,1083,0.9375209915730345,289,0
130,4830.849999999901,1083,0.937052231077248,248,0
131,4747.84999999989,1083,0.9365837049617094,243,0
132,4416.849999999901,883,0.9361154131092286,234,0
133,5106.849999999884,1083,0.9356473554026741,261,0
134,897.5500000000052,209,0.9351795317249728,57,0
135,5431.849999999847,1083,0.9347119419591103,276,0
136,3048.199999999929,656,0.9342445859881309,166,0
137,2255.399999999997,332,0.9337774636951368,125,0
138,4199.349999999939,753,0.9333105749632893,223,0
139,1543.1000000000124,338,0.9328439196758077,90,0
140,1992.0499999999963,299,0.9323774977159699,112,0
141,1212.1000000000045,158,0.9319113089671119,71,0
142,4691.849999999859,1083,0.9314453533126285,239,0
143,3234.6499999999596,647,0.9309796306359722,175,0
144,4185.499999999872,970,0.9305141408206543,224,0
145,4663.849999999887,1083,0.9300488837502441,239,0
146,2056.700000000007,346,0.9295838593083691,115,0
147,4994.849999999864,1083,0.929119067378715,255,0
148,2670.9499999999803,461,0.9286545078450257,146,0
149,4198.8499999999085,1083,0.9281901805911033,216,0
150,974.6500000000015,87,0.9277260855008077,59,0
151,4975.849999999849,1083,0.9272622224580573,254,0
152,4653.249999999927,895,0.9267985913468284,247,0
153,3315.649999999977,447,0.926335192051155,178,0
154,1019.4000000000065,212,0.9258720244551295,62,0
155,4464.849999999855,1083,0.925409088442902,229,0
156,3007.1499999999346,657,0.9249463838986807,164,0
157,5800.849999999853,1083,0.9244839107067314,295,0
158,1609.9000000000071,202,0.9240216687513781,91,0
159,3319.7499999999004,865,0.9235596579170025,181,0
160,1465.550000000018,449,0.923097878088044,86,0
161,2453.2499999999827,535,0.9226363291490001,135,0
162,5289.849999999866,1083,0.9221750109844257,270,0
163,6019.84999999985,1083,0.9217139234789336,306,0
164,2828.049999999957,539,0.9212530665171942,154,0
165,3674.0999999998853,938,0.9207924399839357,198,0
166,5041.8499999998585,1083,0.9203320437639437,257,0
167,1190.3500000000038,133,0.9198718777420618,70,0
168,909.550000000002,109,0.9194119418031909,56,0
169,5369.849999999856,1083,0.9189522358322894,274,0
170,3737.2499999999186,775,0.9184927597143733,202,0
171,4984.849999999869,1083,0.9180335133345161,253,0
172,3487.0999999999144,818,0.917574496577849,188,0
173,4518.84999999988,1083,0.9171157093295601,232,0
174,4368.2499999999045,975,0.9166571514748953,233,0
175,4549.8499999998685,1083,0.916198822899158,232,0
176,4923.84999999987,1083,0.9157407234877085,251,0
177,3363.799999999955,504,0.9152828531259647,180,0
178,735.1500000000017,97,0.9148252116994018,47,0
179,4006.9499999999252,721,0.9143677990935521,214,0
180,1722.400000000007,212,0.9139106151940054,97,0
181,1242.3000000000036,154,0.9134536598864085,73,0
182,2778.549999999952,689,0.9129969330564653,152,0
183,5617.8499999998485,1083,0.9125404345899372,285,0
184,1291.900000000008,222,0.9120841643726423,76,0
185,4076.8499999998676,1083,0.911628122290456,210,0
186,3553.8499999998526,1083,0.9111723082293108,183,0
187,4684.649999999928,767,0.9107167220751963,248,0
188,3454.849999999884,1083,0.9102613637141588,179,0
189,774.6500000000026,107,0.9098062330323018,49,0
190,3236.1999999999352,696,0.9093513299157857,176,0
191,5678.849999999849,1083,0.9088966542508279,289,0
192,1410.40000000001,272,0.9084422059237025,83,0
193,5061.849999999856,1083,0.9079879848207407,259,0
194,646.6000000000017,108,0.9075339908283304,43,0
195,4693.8499999998685,1083,0.9070802238329163,239,0
196,3570.1499999999073,917,0.9066266837209999,195,0
197,4431.849999999855,1083,0.9061733703791394,228,0
198,2206.3499999999917,413,0.9057202836939499,123,0
199,4662.849999999869,1083,0.9052674235521029,238,0
200,1679.450000000009,291,0.9048147898403269,96,0
201,1049.150000000006,177,0.9043623824454068,63,0
202,2951.199999999955,556,0.9039102012541841,160,0
203,2628.899999999983,382,0.9034582461535571,143,0
204,1165.7000000000037,146,0.9030065170304803,69,0
205,5000.249999999893,895,0.9025550137719651,265,0
206,1144.4500000000035,151,0.9021037362650792,68,0
207,1125.8500000000054,183,0.9016526843969468,67,0
208,1250.6500000000046,147,0.9012018580547484,73,0
209,3349.9499999999707,461,0.900751257125721,180,0
210,1617.5000000000098,270,0.9003008814971583,92,0
211,4604.84999999987,1083,0.8998507310564098,236,0
212,1406.7500000000061,185,0.8994008056908817,81,0
213,1720.4000000000103,272,0.8989511052880362,97,0
214,5376.849999999885,1083,0.8985016297353923,274,0
215,337.1499999999998,37,0.8980523789205246,27,0
216,1860.850000000007,243,0.8976033527310644,104,0
217,3258.3499999999367,833,0.8971545510546989,178,0
218,5110.049999999886,1039,0.8967059737791716,271,0
219,4868.849999999871,1083,0.8962576207922821,249,0
220,3481.849999999873,1083,0.895809491981886,179,0
221,4972.849999999855,1083,0.8953615872358951,253,0
222,1112.2500000000045,155,0.8949139064422772,66,0
223,480.30000000000024,94,0.8944664494890561,35,0
224,2448.049999999965,479,0.8940192162643116,136,0
225,3072.8499999999294,743,0.8935722066561794,167,0
226,4840.849999999854,1083,0.8931254205528514,247,0
227,5654.84999999988,1083,0.8926788578425751,289,0
228,4061.2999999999292,774,0.8922325184136538,216,0
229,4882.849999999862,1083,0.891786402154447,249,0
230,1356.5500000000045,209,0.8913405089533699,79,0
231,2163.450000000005,271,0.8908948386988933,119,0
232,437.0499999999998,59,0.8904493912795439,32,0
233,3377.9999999999236,700,0.8900041665839042,182,0
234,3002.5499999999715,429,0.8895591645006123,162,0
235,257.39999999999975,32,0.889114384918362,23,0
236,2884.29999999998,454,0.8886698277259029,157,0
237,5040.849999999867,1083,0.88822549281204,257,0
238,2640.449999999948,591,0.887781380065634,146,0
239,4888.849999999886,1083,0.8873374893756012,250,0
240,2596.8499999999744,403,0.8868938206309135,141,0
241,2753.7499999999877,365,0.8864503737205981,149,0
242,2648.3999999999864,352,0.8860071485337379,144,0
243,3775.449999999892,871,0.885564144959471,204,0
244,1825.2000000000105,296,0.8851213628869913,103,0
245,2970.8499999999744,463,0.8846788022055478,160,0
246,5304.849999999848,1083,0.8842364628044451,271,0
247,4482.999999999932,660,0.883794344573043,237,0
248,1252.350000000005,153,0.8833524474007565,73,0
249,2518.6499999999655,427,0.8829107711770562,138,0
250,3405.399999999907,952,0.8824693157914677,185,0
251,3246.3499999999735,433,0.882028081133572,174,0
252,3900.8499999998508,1083,0.8815870670930053,201,0
253,4202.249999999934,695,0.8811462735594588,223,0
254,4462.849999999877,1083,0.8807057004226791,228,0
255,2809.9499999999707,441,0.8802653475724679,152,0
256,3121.7999999999856,524,0.8798252148986817,168,0
257,596.2500000000007,55,0.8793853022912325,40,0
258,4562.999999999929,740,0.8789456096400869,242,0
259,1360.050000000005,199,0.8785061368352669,79,0
260,4450.849999999874,1083,0.8780668837668493,228,0
261,5468.849999999877,1083,0.8776278503249659,279,0
262,596.9000000000008,62,0.8771890363998035,40,0
263,2999.249999999979,495,0.8767504418816037,163,0
264,711.0500000000009,79,0.876312066660663,46,0
265,1427.5000000000064,190,0.8758739106273327,82,0
266,1495.400000000006,212,0.8754359736720191,86,0
267,2182.5499999999897,329,0.8749982556851831,121,0
268,1150.5500000000045,169,0.8745607565573406,69,0
