episode,reward,length,epsilon,pellets,win
328,367.45000000000044,71,0.8487072125673341,29,0
329,872.0000000000083,300,0.8482828589610505,46,0
330,1230.0000000000102,300,0.84785871753157,64,0
331,1043.4500000000053,231,0.8474347881728043,64,0
332,688.2500000000023,135,0.847011070778718,45,0
333,16.949999999999875,21,0.8465875652433287,11,0
334,1348.000000000011,300,0.846164271460707,69,0
335,1242.000000000011,300,0.8457411893249768,65,0
336,475.70000000000067,66,0.8453183187303144,34,0
337,188.79999999999944,64,0.8448956595709493,20,0
338,395.95,41,0.8444732117411639,30,0
339,650.9000000000049,182,0.8440509751352934,44,0
340,659.400000000004,172,0.8436289496477257,44,0
341,1119.2500000000064,255,0.8432071351729019,68,0
342,877.9000000000024,122,0.8427855316053156,55,0
343,1178.0000000000086,300,0.8423641388395129,62,0
344,1117.000000000011,300,0.8419429567700932,58,0
345,903.1500000000076,217,0.8415219852917082,57,0
346,218.54999999999978,29,0.8411012242990624,21,0
347,395.8999999999997,62,0.8406806736869129,30,0
348,283.74999999999943,65,0.8402603333500694,25,0
349,327.4999999999994,70,0.8398402031833945,27,0
350,467.4999999999997,110,0.8394202830818028,34,0
351,1024.3500000000063,193,0.839000572940262,63,0
352,795.8500000000031,143,0.8385810726537919,51,0
353,561.9000000000024,122,0.8381617821174651,39,0
354,117.44999999999976,31,0.8377427012264064,16,0
355,1061.0000000000066,300,0.8373238298757932,55,0
356,474.50000000000097,70,0.8369051679608553,34,0
357,412.79999999999967,64,0.8364867153768749,31,0
358,440.50000000000244,130,0.8360684720191865,33,0
359,288.59999999999957,48,0.835650437783177,25,0
360,878.6500000000033,147,0.8352326125642855,55,0
361,-2.1000000000000796,22,0.8348149962580034,10,0
362,392.30000000000126,74,0.8343975887598745,30,0
363,607.900000000003,122,0.8339803899654946,41,0
364,1164.9500000000082,241,0.833563399770512,70,0
365,467.6000000000012,88,0.8331466180706267,34,0
366,810.8000000000043,184,0.8327300447615915,52,0
367,332.7999999999998,64,0.8323136797392108,27,0
368,1188.000000000009,300,0.8318975228993413,62,0
